CUST_ID,TYPE,VALUE
33145,SENDOUT_1,0
33146,SENDOUT_1,0
33147,SENDOUT_1,1
33148,SENDOUT_1,0
33149,SENDOUT_1,1
33150,SENDOUT_1,0
33151,SENDOUT_1,1
33152,SENDOUT_1,0
33153,SENDOUT_1,1
33154,SENDOUT_1,1
33155,SENDOUT_1,1
33156,SENDOUT_1,0
33157,SENDOUT_1,0
33158,SENDOUT_1,1
33159,SENDOUT_1,0
33160,SENDOUT_1,1
33161,SENDOUT_1,1
33162,SENDOUT_1,0
33163,SENDOUT_1,0
33164,SENDOUT_1,0
33165,SENDOUT_1,0
33166,SENDOUT_1,1
33167,SENDOUT_1,1
33168,SENDOUT_1,0
33169,SENDOUT_1,0
33170,SENDOUT_1,0
33171,SENDOUT_1,1
33172,SENDOUT_1,0
33173,SENDOUT_1,1
33174,SENDOUT_1,0
33175,SENDOUT_1,1
33176,SENDOUT_1,0
33177,SENDOUT_1,0
33178,SENDOUT_1,0
33179,SENDOUT_1,1
33180,SENDOUT_1,1
33181,SENDOUT_1,1
33182,SENDOUT_1,0
33183,SENDOUT_1,1
33184,SENDOUT_1,0
33185,SENDOUT_1,1
33186,SENDOUT_1,1
33187,SENDOUT_1,0
33188,SENDOUT_1,1
33189,SENDOUT_1,0
33190,SENDOUT_1,1
33191,SENDOUT_1,0
33192,SENDOUT_1,1
33193,SENDOUT_1,0
33194,SENDOUT_1,1
33195,SENDOUT_1,1
33196,SENDOUT_1,1
33197,SENDOUT_1,0
33198,SENDOUT_1,0
33199,SENDOUT_1,0
33200,SENDOUT_1,1
33201,SENDOUT_1,0
33202,SENDOUT_1,1
33203,SENDOUT_1,1
33204,SENDOUT_1,0
33205,SENDOUT_1,1
33206,SENDOUT_1,1
33207,SENDOUT_1,0
33208,SENDOUT_1,0
33209,SENDOUT_1,0
33210,SENDOUT_1,1
33211,SENDOUT_1,0
33212,SENDOUT_1,1
33213,SENDOUT_1,1
33214,SENDOUT_1,0
33215,SENDOUT_1,1
33216,SENDOUT_1,1
33217,SENDOUT_1,0
33218,SENDOUT_1,1
33219,SENDOUT_1,0
33220,SENDOUT_1,1
33221,SENDOUT_1,0
33222,SENDOUT_1,0
33223,SENDOUT_1,1
33224,SENDOUT_1,0
33225,SENDOUT_1,1
33226,SENDOUT_1,1
33227,SENDOUT_1,1
33228,SENDOUT_1,1
33229,SENDOUT_1,0
33230,SENDOUT_1,1
33231,SENDOUT_1,1
33232,SENDOUT_1,0
33233,SENDOUT_1,0
33234,SENDOUT_1,1
33235,SENDOUT_1,0
33236,SENDOUT_1,1
33237,SENDOUT_1,0
33238,SENDOUT_1,1
33239,SENDOUT_1,0
33240,SENDOUT_1,0
33241,SENDOUT_1,1
33242,SENDOUT_1,1
33243,SENDOUT_1,1
33244,SENDOUT_1,0
33245,SENDOUT_1,0
33246,SENDOUT_1,0
33247,SENDOUT_1,1
33248,SENDOUT_1,0
33249,SENDOUT_1,1
33250,SENDOUT_1,1
33251,SENDOUT_1,1
33252,SENDOUT_1,1
33253,SENDOUT_1,0
33254,SENDOUT_1,0
33255,SENDOUT_1,0
33256,SENDOUT_1,0
33257,SENDOUT_1,0
33258,SENDOUT_1,1
33259,SENDOUT_1,0
33260,SENDOUT_1,0
33261,SENDOUT_1,1
33262,SENDOUT_1,1
33263,SENDOUT_1,1
33264,SENDOUT_1,0
33265,SENDOUT_1,1
33266,SENDOUT_1,1
33267,SENDOUT_1,0
33268,SENDOUT_1,1
33269,SENDOUT_1,0
33270,SENDOUT_1,0
33271,SENDOUT_1,0
33272,SENDOUT_1,0
33273,SENDOUT_1,1
33274,SENDOUT_1,1
33275,SENDOUT_1,0
33276,SENDOUT_1,0
33277,SENDOUT_1,1
33278,SENDOUT_1,0
33279,SENDOUT_1,0
33280,SENDOUT_1,1
33281,SENDOUT_1,0
33282,SENDOUT_1,0
33283,SENDOUT_1,0
33284,SENDOUT_1,0
33285,SENDOUT_1,1
33286,SENDOUT_1,1
33287,SENDOUT_1,1
33288,SENDOUT_1,0
33289,SENDOUT_1,0
33290,SENDOUT_1,0
33291,SENDOUT_1,1
33292,SENDOUT_1,1
33293,SENDOUT_1,0
33294,SENDOUT_1,0
33295,SENDOUT_1,0
33296,SENDOUT_1,0
33297,SENDOUT_1,1
33298,SENDOUT_1,1
33299,SENDOUT_1,1
33300,SENDOUT_1,1
33301,SENDOUT_1,1
33302,SENDOUT_1,1
33303,SENDOUT_1,1
33304,SENDOUT_1,0
33305,SENDOUT_1,0
33306,SENDOUT_1,1
33307,SENDOUT_1,0
33308,SENDOUT_1,0
33309,SENDOUT_1,0
33310,SENDOUT_1,0
33311,SENDOUT_1,0
33312,SENDOUT_1,1
33313,SENDOUT_1,0
33314,SENDOUT_1,1
33315,SENDOUT_1,1
33316,SENDOUT_1,0
33317,SENDOUT_1,1
33318,SENDOUT_1,0
33319,SENDOUT_1,1
33320,SENDOUT_1,0
33321,SENDOUT_1,1
33322,SENDOUT_1,1
33323,SENDOUT_1,1
33324,SENDOUT_1,0
33325,SENDOUT_1,0
33326,SENDOUT_1,0
33327,SENDOUT_1,1
33328,SENDOUT_1,1
33329,SENDOUT_1,0
33330,SENDOUT_1,1
33331,SENDOUT_1,1
33332,SENDOUT_1,0
33333,SENDOUT_1,0
33334,SENDOUT_1,0
33335,SENDOUT_1,0
33336,SENDOUT_1,0
33337,SENDOUT_1,0
33338,SENDOUT_1,1
33339,SENDOUT_1,0
33340,SENDOUT_1,1
33341,SENDOUT_1,0
33342,SENDOUT_1,0
33343,SENDOUT_1,1
33344,SENDOUT_1,1
33345,SENDOUT_1,0
33346,SENDOUT_1,1
33347,SENDOUT_1,0
33348,SENDOUT_1,0
33349,SENDOUT_1,0
33350,SENDOUT_1,0
33351,SENDOUT_1,0
33352,SENDOUT_1,0
33353,SENDOUT_1,1
33354,SENDOUT_1,0
33355,SENDOUT_1,0
33356,SENDOUT_1,0
33357,SENDOUT_1,1
33358,SENDOUT_1,0
33359,SENDOUT_1,0
33360,SENDOUT_1,1
33361,SENDOUT_1,1
33362,SENDOUT_1,1
33363,SENDOUT_1,0
33364,SENDOUT_1,1
33365,SENDOUT_1,1
33366,SENDOUT_1,1
33367,SENDOUT_1,1
33368,SENDOUT_1,0
33369,SENDOUT_1,1
33370,SENDOUT_1,0
33371,SENDOUT_1,1
33372,SENDOUT_1,1
33373,SENDOUT_1,0
33374,SENDOUT_1,0
33375,SENDOUT_1,1
33376,SENDOUT_1,0
33377,SENDOUT_1,1
33378,SENDOUT_1,0
33379,SENDOUT_1,0
33380,SENDOUT_1,0
33381,SENDOUT_1,1
33382,SENDOUT_1,1
33383,SENDOUT_1,0
33384,SENDOUT_1,0
33385,SENDOUT_1,0
33386,SENDOUT_1,1
33387,SENDOUT_1,0
33388,SENDOUT_1,1
33389,SENDOUT_1,0
33390,SENDOUT_1,1
33391,SENDOUT_1,0
33392,SENDOUT_1,1
33393,SENDOUT_1,0
33394,SENDOUT_1,1
33395,SENDOUT_1,1
33396,SENDOUT_1,0
33397,SENDOUT_1,1
33398,SENDOUT_1,0
33399,SENDOUT_1,0
33400,SENDOUT_1,1
33401,SENDOUT_1,1
33402,SENDOUT_1,0
33403,SENDOUT_1,0
33404,SENDOUT_1,1
33405,SENDOUT_1,0
33406,SENDOUT_1,0
33407,SENDOUT_1,0
33408,SENDOUT_1,1
33409,SENDOUT_1,0
33410,SENDOUT_1,0
33411,SENDOUT_1,1
33412,SENDOUT_1,1
33413,SENDOUT_1,0
33414,SENDOUT_1,0
33415,SENDOUT_1,0
33416,SENDOUT_1,0
33417,SENDOUT_1,1
33418,SENDOUT_1,1
33419,SENDOUT_1,0
33420,SENDOUT_1,1
33421,SENDOUT_1,1
33422,SENDOUT_1,0
33423,SENDOUT_1,1
33424,SENDOUT_1,1
33425,SENDOUT_1,1
33426,SENDOUT_1,0
33427,SENDOUT_1,0
33428,SENDOUT_1,1
33429,SENDOUT_1,1
33430,SENDOUT_1,1
33431,SENDOUT_1,0
33432,SENDOUT_1,0
33433,SENDOUT_1,1
33434,SENDOUT_1,1
33435,SENDOUT_1,0
33436,SENDOUT_1,0
33437,SENDOUT_1,1
33438,SENDOUT_1,1
33439,SENDOUT_1,0
33440,SENDOUT_1,1
33441,SENDOUT_1,1
33442,SENDOUT_1,0
33443,SENDOUT_1,0
33444,SENDOUT_1,0
33445,SENDOUT_1,1
33446,SENDOUT_1,1
33447,SENDOUT_1,0
33448,SENDOUT_1,1
33449,SENDOUT_1,0
33450,SENDOUT_1,1
33451,SENDOUT_1,1
33452,SENDOUT_1,0
33453,SENDOUT_1,1
33454,SENDOUT_1,1
33455,SENDOUT_1,1
33456,SENDOUT_1,0
33457,SENDOUT_1,0
33458,SENDOUT_1,1
33459,SENDOUT_1,1
33460,SENDOUT_1,1
33461,SENDOUT_1,1
33462,SENDOUT_1,0
33463,SENDOUT_1,0
33464,SENDOUT_1,0
33465,SENDOUT_1,0
33466,SENDOUT_1,1
33467,SENDOUT_1,1
33468,SENDOUT_1,1
33469,SENDOUT_1,1
33470,SENDOUT_1,1
33471,SENDOUT_1,1
33472,SENDOUT_1,0
33473,SENDOUT_1,1
33474,SENDOUT_1,0
33475,SENDOUT_1,1
33476,SENDOUT_1,1
33477,SENDOUT_1,0
33478,SENDOUT_1,0
33479,SENDOUT_1,0
33480,SENDOUT_1,1
33481,SENDOUT_1,0
33482,SENDOUT_1,1
33483,SENDOUT_1,1
33484,SENDOUT_1,0
33485,SENDOUT_1,0
33486,SENDOUT_1,0
33487,SENDOUT_1,0
33488,SENDOUT_1,0
33489,SENDOUT_1,1
33490,SENDOUT_1,0
33491,SENDOUT_1,0
33492,SENDOUT_1,0
33493,SENDOUT_1,0
33494,SENDOUT_1,1
33495,SENDOUT_1,0
33496,SENDOUT_1,0
33497,SENDOUT_1,1
33498,SENDOUT_1,0
33499,SENDOUT_1,0
33500,SENDOUT_1,1
33501,SENDOUT_1,1
33502,SENDOUT_1,1
33503,SENDOUT_1,1
33504,SENDOUT_1,1
33505,SENDOUT_1,1
33506,SENDOUT_1,0
33507,SENDOUT_1,1
33508,SENDOUT_1,1
33509,SENDOUT_1,0
33510,SENDOUT_1,0
33511,SENDOUT_1,0
33512,SENDOUT_1,0
33513,SENDOUT_1,0
33514,SENDOUT_1,1
33515,SENDOUT_1,1
33516,SENDOUT_1,1
33517,SENDOUT_1,0
33518,SENDOUT_1,1
33519,SENDOUT_1,1
33520,SENDOUT_1,1
33521,SENDOUT_1,1
33522,SENDOUT_1,0
33523,SENDOUT_1,0
33524,SENDOUT_1,1
33525,SENDOUT_1,0
33526,SENDOUT_1,1
33527,SENDOUT_1,1
33528,SENDOUT_1,0
33529,SENDOUT_1,1
33530,SENDOUT_1,0
33531,SENDOUT_1,1
33532,SENDOUT_1,0
33533,SENDOUT_1,0
33534,SENDOUT_1,1
33535,SENDOUT_1,1
33536,SENDOUT_1,1
33537,SENDOUT_1,0
33538,SENDOUT_1,0
33539,SENDOUT_1,1
33540,SENDOUT_1,1
33541,SENDOUT_1,0
33542,SENDOUT_1,0
33543,SENDOUT_1,0
33544,SENDOUT_1,0
33545,SENDOUT_1,0
33546,SENDOUT_1,1
33547,SENDOUT_1,0
33548,SENDOUT_1,0
33549,SENDOUT_1,0
33550,SENDOUT_1,1
33551,SENDOUT_1,1
33552,SENDOUT_1,0
33553,SENDOUT_1,0
33554,SENDOUT_1,1
33555,SENDOUT_1,1
33556,SENDOUT_1,1
33557,SENDOUT_1,0
33558,SENDOUT_1,1
33559,SENDOUT_1,1
33560,SENDOUT_1,1
33561,SENDOUT_1,1
33562,SENDOUT_1,1
33563,SENDOUT_1,0
33564,SENDOUT_1,0
33565,SENDOUT_1,1
33566,SENDOUT_1,1
33567,SENDOUT_1,0
33568,SENDOUT_1,1
33569,SENDOUT_1,1
33570,SENDOUT_1,1
33571,SENDOUT_1,1
33572,SENDOUT_1,0
33573,SENDOUT_1,1
33574,SENDOUT_1,0
33575,SENDOUT_1,1
33576,SENDOUT_1,1
33577,SENDOUT_1,0
33578,SENDOUT_1,1
33579,SENDOUT_1,0
33580,SENDOUT_1,1
33581,SENDOUT_1,0
33582,SENDOUT_1,0
33583,SENDOUT_1,0
33584,SENDOUT_1,0
33585,SENDOUT_1,0
33586,SENDOUT_1,0
33587,SENDOUT_1,1
33588,SENDOUT_1,0
33589,SENDOUT_1,1
33590,SENDOUT_1,0
33591,SENDOUT_1,0
33592,SENDOUT_1,0
33593,SENDOUT_1,0
33594,SENDOUT_1,0
33595,SENDOUT_1,1
33596,SENDOUT_1,1
33597,SENDOUT_1,1
33598,SENDOUT_1,1
33599,SENDOUT_1,0
33600,SENDOUT_1,0
33601,SENDOUT_1,1
33602,SENDOUT_1,0
33603,SENDOUT_1,0
33604,SENDOUT_1,1
33605,SENDOUT_1,1
33606,SENDOUT_1,0
33607,SENDOUT_1,0
33608,SENDOUT_1,1
33609,SENDOUT_1,1
33610,SENDOUT_1,0
33611,SENDOUT_1,1
33612,SENDOUT_1,1
33613,SENDOUT_1,0
33614,SENDOUT_1,1
33615,SENDOUT_1,1
33616,SENDOUT_1,1
33617,SENDOUT_1,0
33618,SENDOUT_1,0
33619,SENDOUT_1,0
33620,SENDOUT_1,1
33621,SENDOUT_1,1
33622,SENDOUT_1,0
33623,SENDOUT_1,1
33624,SENDOUT_1,1
33625,SENDOUT_1,0
33626,SENDOUT_1,0
33627,SENDOUT_1,1
33628,SENDOUT_1,1
33629,SENDOUT_1,1
33630,SENDOUT_1,1
33631,SENDOUT_1,0
33632,SENDOUT_1,0
33633,SENDOUT_1,0
33634,SENDOUT_1,0
33635,SENDOUT_1,0
33636,SENDOUT_1,0
33637,SENDOUT_1,1
33638,SENDOUT_1,1
33639,SENDOUT_1,1
33640,SENDOUT_1,1
33641,SENDOUT_1,0
33642,SENDOUT_1,1
33643,SENDOUT_1,1
33644,SENDOUT_1,0
33645,SENDOUT_1,1
33646,SENDOUT_1,0
33647,SENDOUT_1,1
33648,SENDOUT_1,0
33649,SENDOUT_1,0
33650,SENDOUT_1,1
33651,SENDOUT_1,0
33652,SENDOUT_1,1
33653,SENDOUT_1,1
33654,SENDOUT_1,0
33655,SENDOUT_1,1
33656,SENDOUT_1,1
33657,SENDOUT_1,0
33658,SENDOUT_1,1
33659,SENDOUT_1,1
33660,SENDOUT_1,1
33661,SENDOUT_1,0
33662,SENDOUT_1,0
33663,SENDOUT_1,1
33664,SENDOUT_1,0
33665,SENDOUT_1,0
33666,SENDOUT_1,0
33667,SENDOUT_1,1
33668,SENDOUT_1,1
33669,SENDOUT_1,0
33670,SENDOUT_1,0
33671,SENDOUT_1,0
33672,SENDOUT_1,0
33673,SENDOUT_1,0
33674,SENDOUT_1,1
33675,SENDOUT_1,0
33676,SENDOUT_1,0
33677,SENDOUT_1,0
33678,SENDOUT_1,1
33679,SENDOUT_1,0
33680,SENDOUT_1,0
33681,SENDOUT_1,1
33682,SENDOUT_1,0
33683,SENDOUT_1,1
33684,SENDOUT_1,1
33685,SENDOUT_1,1
33686,SENDOUT_1,1
33687,SENDOUT_1,1
33688,SENDOUT_1,1
33689,SENDOUT_1,1
33690,SENDOUT_1,0
33691,SENDOUT_1,0
33692,SENDOUT_1,0
33693,SENDOUT_1,0
33694,SENDOUT_1,1
33695,SENDOUT_1,1
33696,SENDOUT_1,1
33697,SENDOUT_1,0
33698,SENDOUT_1,0
33699,SENDOUT_1,0
33700,SENDOUT_1,1
33701,SENDOUT_1,0
33702,SENDOUT_1,0
33703,SENDOUT_1,0
33704,SENDOUT_1,1
33705,SENDOUT_1,0
33706,SENDOUT_1,0
33707,SENDOUT_1,0
33708,SENDOUT_1,0
33709,SENDOUT_1,0
33710,SENDOUT_1,0
33711,SENDOUT_1,0
33712,SENDOUT_1,1
33713,SENDOUT_1,1
33714,SENDOUT_1,0
33715,SENDOUT_1,0
33716,SENDOUT_1,1
33717,SENDOUT_1,0
33718,SENDOUT_1,0
33719,SENDOUT_1,1
33720,SENDOUT_1,0
33721,SENDOUT_1,1
33722,SENDOUT_1,0
33723,SENDOUT_1,1
33724,SENDOUT_1,0
33725,SENDOUT_1,1
33726,SENDOUT_1,0
33727,SENDOUT_1,1
33728,SENDOUT_1,1
33729,SENDOUT_1,1
33730,SENDOUT_1,1
33731,SENDOUT_1,1
33732,SENDOUT_1,1
33733,SENDOUT_1,1
33734,SENDOUT_1,1
33735,SENDOUT_1,1
33736,SENDOUT_1,0
33737,SENDOUT_1,1
33738,SENDOUT_1,0
33739,SENDOUT_1,0
33740,SENDOUT_1,1
33741,SENDOUT_1,1
33742,SENDOUT_1,0
33743,SENDOUT_1,1
33744,SENDOUT_1,1
33745,SENDOUT_1,1
33746,SENDOUT_1,1
33747,SENDOUT_1,1
33748,SENDOUT_1,1
33749,SENDOUT_1,1
33750,SENDOUT_1,1
33751,SENDOUT_1,1
33752,SENDOUT_1,0
33753,SENDOUT_1,0
33754,SENDOUT_1,1
33755,SENDOUT_1,1
33756,SENDOUT_1,0
33757,SENDOUT_1,0
33758,SENDOUT_1,1
33759,SENDOUT_1,0
33760,SENDOUT_1,1
33761,SENDOUT_1,1
33762,SENDOUT_1,0
33763,SENDOUT_1,0
33764,SENDOUT_1,0
33765,SENDOUT_1,0
33766,SENDOUT_1,0
33767,SENDOUT_1,1
33768,SENDOUT_1,1
33769,SENDOUT_1,1
33770,SENDOUT_1,0
33771,SENDOUT_1,0
33772,SENDOUT_1,0
33773,SENDOUT_1,1
33774,SENDOUT_1,1
33775,SENDOUT_1,1
33776,SENDOUT_1,0
33777,SENDOUT_1,0
33778,SENDOUT_1,0
33779,SENDOUT_1,1
33780,SENDOUT_1,0
33781,SENDOUT_1,1
33782,SENDOUT_1,0
33783,SENDOUT_1,0
33784,SENDOUT_1,1
33785,SENDOUT_1,1
33786,SENDOUT_1,0
33787,SENDOUT_1,1
33788,SENDOUT_1,1
33789,SENDOUT_1,0
33790,SENDOUT_1,0
33791,SENDOUT_1,0
33792,SENDOUT_1,0
33793,SENDOUT_1,0
33794,SENDOUT_1,1
33795,SENDOUT_1,1
33796,SENDOUT_1,1
33797,SENDOUT_1,0
33798,SENDOUT_1,0
33799,SENDOUT_1,1
33800,SENDOUT_1,1
33801,SENDOUT_1,0
33802,SENDOUT_1,0
33803,SENDOUT_1,0
33804,SENDOUT_1,0
33805,SENDOUT_1,0
33806,SENDOUT_1,0
33807,SENDOUT_1,0
33808,SENDOUT_1,1
33809,SENDOUT_1,0
33810,SENDOUT_1,0
33811,SENDOUT_1,1
33812,SENDOUT_1,1
33813,SENDOUT_1,0
33814,SENDOUT_1,1
33815,SENDOUT_1,1
33816,SENDOUT_1,1
33817,SENDOUT_1,0
33818,SENDOUT_1,0
33819,SENDOUT_1,1
33820,SENDOUT_1,1
33821,SENDOUT_1,1
33822,SENDOUT_1,1
33823,SENDOUT_1,0
33824,SENDOUT_1,1
33825,SENDOUT_1,0
33826,SENDOUT_1,1
33827,SENDOUT_1,1
33828,SENDOUT_1,1
33829,SENDOUT_1,0
33830,SENDOUT_1,1
33831,SENDOUT_1,1
33832,SENDOUT_1,1
33833,SENDOUT_1,0
33834,SENDOUT_1,0
33835,SENDOUT_1,1
33836,SENDOUT_1,1
33837,SENDOUT_1,1
33838,SENDOUT_1,1
33839,SENDOUT_1,1
33840,SENDOUT_1,1
33841,SENDOUT_1,1
33842,SENDOUT_1,0
33843,SENDOUT_1,1
33844,SENDOUT_1,0
33845,SENDOUT_1,0
33846,SENDOUT_1,1
33847,SENDOUT_1,1
33848,SENDOUT_1,0
33849,SENDOUT_1,0
33850,SENDOUT_1,1
33851,SENDOUT_1,1
33852,SENDOUT_1,0
33853,SENDOUT_1,0
33854,SENDOUT_1,1
33855,SENDOUT_1,0
33856,SENDOUT_1,1
33857,SENDOUT_1,0
33858,SENDOUT_1,1
33859,SENDOUT_1,1
33860,SENDOUT_1,1
33861,SENDOUT_1,1
33862,SENDOUT_1,1
33863,SENDOUT_1,1
33864,SENDOUT_1,0
33865,SENDOUT_1,0
33866,SENDOUT_1,1
33867,SENDOUT_1,1
33868,SENDOUT_1,0
33869,SENDOUT_1,0
33870,SENDOUT_1,0
33871,SENDOUT_1,1
33872,SENDOUT_1,0
33873,SENDOUT_1,0
33874,SENDOUT_1,0
33875,SENDOUT_1,0
33876,SENDOUT_1,1
33877,SENDOUT_1,1
33878,SENDOUT_1,1
33879,SENDOUT_1,0
33880,SENDOUT_1,1
33881,SENDOUT_1,0
33882,SENDOUT_1,0
33883,SENDOUT_1,1
33884,SENDOUT_1,1
33885,SENDOUT_1,1
33886,SENDOUT_1,0
33887,SENDOUT_1,0
33888,SENDOUT_1,0
33889,SENDOUT_1,1
33890,SENDOUT_1,1
33891,SENDOUT_1,1
33892,SENDOUT_1,0
33893,SENDOUT_1,1
33894,SENDOUT_1,0
33895,SENDOUT_1,0
33896,SENDOUT_1,0
33897,SENDOUT_1,1
33898,SENDOUT_1,1
33899,SENDOUT_1,0
33900,SENDOUT_1,0
33901,SENDOUT_1,1
33902,SENDOUT_1,0
33903,SENDOUT_1,1
33904,SENDOUT_1,1
33905,SENDOUT_1,0
33906,SENDOUT_1,1
33907,SENDOUT_1,1
33908,SENDOUT_1,0
33909,SENDOUT_1,1
33910,SENDOUT_1,1
33911,SENDOUT_1,0
33912,SENDOUT_1,1
33913,SENDOUT_1,1
33914,SENDOUT_1,1
33915,SENDOUT_1,1
33916,SENDOUT_1,0
33917,SENDOUT_1,0
33918,SENDOUT_1,0
33919,SENDOUT_1,0
33920,SENDOUT_1,0
33921,SENDOUT_1,1
33922,SENDOUT_1,1
33923,SENDOUT_1,1
33924,SENDOUT_1,1
33925,SENDOUT_1,1
33926,SENDOUT_1,0
33927,SENDOUT_1,0
33928,SENDOUT_1,0
33929,SENDOUT_1,0
33930,SENDOUT_1,0
33931,SENDOUT_1,1
33932,SENDOUT_1,0
33933,SENDOUT_1,1
33934,SENDOUT_1,0
33935,SENDOUT_1,1
33936,SENDOUT_1,0
33937,SENDOUT_1,0
33938,SENDOUT_1,1
33939,SENDOUT_1,0
33940,SENDOUT_1,1
33941,SENDOUT_1,0
33942,SENDOUT_1,1
33943,SENDOUT_1,0
33944,SENDOUT_1,0
33945,SENDOUT_1,0
33946,SENDOUT_1,0
33947,SENDOUT_1,0
33948,SENDOUT_1,0
33949,SENDOUT_1,1
33950,SENDOUT_1,0
33951,SENDOUT_1,1
33952,SENDOUT_1,0
33953,SENDOUT_1,0
33954,SENDOUT_1,0
33955,SENDOUT_1,1
33956,SENDOUT_1,0
33957,SENDOUT_1,1
33958,SENDOUT_1,0
33959,SENDOUT_1,0
33960,SENDOUT_1,0
33961,SENDOUT_1,0
33962,SENDOUT_1,0
33963,SENDOUT_1,1
33964,SENDOUT_1,1
33965,SENDOUT_1,0
33966,SENDOUT_1,1
33967,SENDOUT_1,1
33968,SENDOUT_1,1
33969,SENDOUT_1,1
33970,SENDOUT_1,0
33971,SENDOUT_1,1
33972,SENDOUT_1,0
33973,SENDOUT_1,0
33974,SENDOUT_1,0
33975,SENDOUT_1,1
33976,SENDOUT_1,1
33977,SENDOUT_1,0
33978,SENDOUT_1,1
33979,SENDOUT_1,1
33980,SENDOUT_1,1
33981,SENDOUT_1,0
33982,SENDOUT_1,1
33983,SENDOUT_1,1
33984,SENDOUT_1,1
33985,SENDOUT_1,1
33986,SENDOUT_1,0
33987,SENDOUT_1,0
33988,SENDOUT_1,0
33989,SENDOUT_1,0
33990,SENDOUT_1,1
33991,SENDOUT_1,0
33992,SENDOUT_1,1
33993,SENDOUT_1,0
33994,SENDOUT_1,1
33995,SENDOUT_1,1
33996,SENDOUT_1,0
33997,SENDOUT_1,0
33998,SENDOUT_1,0
33999,SENDOUT_1,1
34000,SENDOUT_1,0
34001,SENDOUT_1,1
34002,SENDOUT_1,1
34003,SENDOUT_1,1
34004,SENDOUT_1,0
34005,SENDOUT_1,1
34006,SENDOUT_1,0
34007,SENDOUT_1,1
34008,SENDOUT_1,1
34009,SENDOUT_1,1
34010,SENDOUT_1,0
34011,SENDOUT_1,0
34012,SENDOUT_1,1
34013,SENDOUT_1,0
34014,SENDOUT_1,0
34015,SENDOUT_1,0
34016,SENDOUT_1,0
34017,SENDOUT_1,0
34018,SENDOUT_1,1
34019,SENDOUT_1,0
34020,SENDOUT_1,0
34021,SENDOUT_1,1
34022,SENDOUT_1,1
34023,SENDOUT_1,0
34024,SENDOUT_1,1
34025,SENDOUT_1,0
34026,SENDOUT_1,0
34027,SENDOUT_1,1
34028,SENDOUT_1,1
34029,SENDOUT_1,0
34030,SENDOUT_1,0
34031,SENDOUT_1,1
34032,SENDOUT_1,0
34033,SENDOUT_1,1
34034,SENDOUT_1,0
34035,SENDOUT_1,1
34036,SENDOUT_1,0
34037,SENDOUT_1,1
34038,SENDOUT_1,1
34039,SENDOUT_1,0
34040,SENDOUT_1,1
34041,SENDOUT_1,0
34042,SENDOUT_1,1
34043,SENDOUT_1,1
34044,SENDOUT_1,1
34045,SENDOUT_1,1
34046,SENDOUT_1,0
34047,SENDOUT_1,0
34048,SENDOUT_1,0
34049,SENDOUT_1,0
34050,SENDOUT_1,0
34051,SENDOUT_1,0
34052,SENDOUT_1,0
34053,SENDOUT_1,0
34054,SENDOUT_1,1
34055,SENDOUT_1,1
34056,SENDOUT_1,1
34057,SENDOUT_1,1
34058,SENDOUT_1,1
34059,SENDOUT_1,1
34060,SENDOUT_1,1
34061,SENDOUT_1,1
34062,SENDOUT_1,1
34063,SENDOUT_1,0
34064,SENDOUT_1,0
34065,SENDOUT_1,0
34066,SENDOUT_1,0
34067,SENDOUT_1,1
34068,SENDOUT_1,1
34069,SENDOUT_1,1
34070,SENDOUT_1,0
34071,SENDOUT_1,0
34072,SENDOUT_1,1
34073,SENDOUT_1,0
34074,SENDOUT_1,1
34075,SENDOUT_1,0
34076,SENDOUT_1,1
34077,SENDOUT_1,0
34078,SENDOUT_1,1
34079,SENDOUT_1,0
34080,SENDOUT_1,0
34081,SENDOUT_1,1
34082,SENDOUT_1,0
34083,SENDOUT_1,0
34084,SENDOUT_1,0
34085,SENDOUT_1,0
34086,SENDOUT_1,0
34087,SENDOUT_1,0
34088,SENDOUT_1,1
34089,SENDOUT_1,0
34090,SENDOUT_1,1
34091,SENDOUT_1,0
34092,SENDOUT_1,0
34093,SENDOUT_1,0
34094,SENDOUT_1,0
34095,SENDOUT_1,0
34096,SENDOUT_1,0
34097,SENDOUT_1,0
34098,SENDOUT_1,0
34099,SENDOUT_1,0
34100,SENDOUT_1,1
34101,SENDOUT_1,1
34102,SENDOUT_1,0
34103,SENDOUT_1,0
34104,SENDOUT_1,1
34105,SENDOUT_1,0
34106,SENDOUT_1,1
34107,SENDOUT_1,0
34108,SENDOUT_1,1
34109,SENDOUT_1,0
34110,SENDOUT_1,1
34111,SENDOUT_1,0
34112,SENDOUT_1,0
34113,SENDOUT_1,1
34114,SENDOUT_1,0
34115,SENDOUT_1,1
34116,SENDOUT_1,0
34117,SENDOUT_1,0
34118,SENDOUT_1,0
34119,SENDOUT_1,1
34120,SENDOUT_1,0
34121,SENDOUT_1,1
34122,SENDOUT_1,1
34123,SENDOUT_1,1
34124,SENDOUT_1,1
34125,SENDOUT_1,1
34126,SENDOUT_1,0
34127,SENDOUT_1,1
34128,SENDOUT_1,0
34129,SENDOUT_1,1
34130,SENDOUT_1,0
34131,SENDOUT_1,1
34132,SENDOUT_1,0
34133,SENDOUT_1,0
34134,SENDOUT_1,0
34135,SENDOUT_1,0
34136,SENDOUT_1,0
34137,SENDOUT_1,0
34138,SENDOUT_1,0
34139,SENDOUT_1,0
34140,SENDOUT_1,1
34141,SENDOUT_1,0
34142,SENDOUT_1,1
